READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
09/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00099,1.36800,7.32099,18.31199,31.90899,36.91400,40.70900,39.46900,43.32899,40.06700,44.15800,34.12699,25.99500,18.05599,8.12100,1.97099,0.02100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.21799,5.68400,18.41399,21.79300,17.25399,28.29899,63.95700,48.52599,93.59300,68.44900,72.54199,57.60000,17.72299,6.84000,1.40299,0.01300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11499,3.73600,12.19599,22.17699,30.31400,62.33000,121.38800,79.41499,55.28500,55.93500,51.06199,50.13199,53.25900,31.44499,15.33300,3.58499,0.06900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12400,3.41499,12.38800,20.84400,28.10599,44.42000,89.00300,114.12399,119.24100,145.26599,116.55000,55.94900,37.70400,20.72299,9.77700,4.31999,0.30600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.10300,8.43499,15.11600,20.83799,20.57899,28.93699,30.49500,40.57599,76.73100,65.84599,37.90599,24.91200,25.45900,12.32200,2.88699,0.14100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00600,2.31199,7.31199,21.06000,29.58700,37.53000,93.74300,147.03199,114.87000,71.55899,88.77600,84.75000,48.63099,53.84700,26.09499,9.01100,0.19099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01799,0.58000,6.07999,8.31700,17.67299,28.67600,37.70799,55.87800,76.83499,61.14400,63.91699,32.12400,49.48099,33.83200,10.69199,1.31200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00900,1.82399,5.12600,24.54199,22.57900,28.84999,44.00500,14.32499,37.26499,28.19200,28.53000,25.43800,20.15500,15.00699,6.35499,0.51699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/01/2024,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31/12/2023,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169
30/12/2023,0.00000,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169,10.22169
29/12/2023,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,25.46900,33.68500,20.53700,6.65099,0.99300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28/12/2023,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222
27/12/2023,0.00000,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222,7.35222
26/12/2023,0.00000,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,14.50088,29.82799,12.94900,15.55799,8.58400,0.59400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25/12/2023,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,0.00000,0.00000,0.19900,1.50699,3.76200,4.98600,16.71999,33.91999,50.01499,53.96800,58.54499,43.68299,17.74500,5.08599,1.90100,4.22699,1.12100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24/12/2023,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221
23/12/2023,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221
22/12/2023,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221
21/12/2023,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221,9.68221
