READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
30/12/2023,0.00000,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406
29/12/2023,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,1.67299,2.24100,1.37999,0.46100,0.09199,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28/12/2023,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217
27/12/2023,0.00000,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217,0.47217
26/12/2023,0.00000,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,0.69974,1.79499,0.77600,1.01199,0.59200,0.05999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25/12/2023,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.00000,0.00000,0.03600,0.12900,0.27999,0.35899,1.14199,2.29300,3.36900,3.63199,3.93200,2.94499,1.21300,0.36699,0.15600,0.30999,0.10199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24/12/2023,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561
23/12/2023,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561
22/12/2023,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561
21/12/2023,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561,0.62561
