latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,
55.9227,-3.1288,74,0,GMT,GMT,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-08-01T21:00,14.6,86,12.2,0,100,0,0,0,0,0,7.9,0,0,0,0,0,0
2023-08-01T22:00,14.4,89,12.5,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01T23:00,14.2,92,13,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T00:00,14.2,93,13.1,0.1,58,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T01:00,13.8,95,13,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T02:00,13.9,95,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T03:00,14.1,94,13.1,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T04:00,14,94,13.1,0.6,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T05:00,13.9,96,13.2,0.5,100,2,0,2,0,2,38.3,5.1,0,5.1,0,2,97.6
2023-08-02T06:00,13.9,96,13.3,0.6,100,16,0,16,0,16,187,23.8,0,23.8,0,23.8,278.2
2023-08-02T07:00,13.8,96,13.2,0.5,100,28,1,27,3.6,28,370.6,35,1.2,33.7,3.6,35,462.7
2023-08-02T08:00,13.9,95,13.2,0.7,100,73,0,73,0,73,551.8,84.5,0,84.5,0,84.5,638.6
2023-08-02T09:00,13.7,96,13.1,1,100,58,0,58,0,58,718.4,64.1,0,64.1,0,64.1,794
2023-08-02T10:00,14,93,12.9,1.1,100,122,15,107,23.2,122,858.9,130.4,16,114.4,23.2,130.4,918.1
2023-08-02T11:00,14.1,92,12.8,0.4,100,138,0,138,0,138,963.8,143.5,0,143.5,0,143.5,1002.5
2023-08-02T12:00,14.4,94,13.4,0.4,100,138,0,138,0,138,1025.8,140.1,0,140.1,0,140.1,1041.4
2023-08-02T13:00,14.1,94,13.2,1,100,171,0,171,0,171,1040.8,169.6,0,169.6,0,169.6,1032.2
2023-08-02T14:00,14.3,92,12.9,0.7,100,134,0,134,0,134,1007.7,129.7,0,129.7,0,129.7,975.5
2023-08-02T15:00,15.1,86,12.8,0,69,322,89,233,127.3,322,928.7,303.4,83.9,219.6,127.3,303.4,875.2
2023-08-02T16:00,15.3,83,12.4,0,42,379,142,237,233,379,809.2,345.6,129.5,216.1,233,345.6,737.9
2023-08-02T17:00,15,83,12.2,0.1,34,346,195,151,394,346,657.3,301.7,170,131.7,394,301.7,573.1
2023-08-02T18:00,14.6,85,12.1,0,38,214,117,97,321.5,214,483.4,173.6,94.9,78.7,321.5,173.6,392
2023-08-02T19:00,14.2,87,12.1,0,24,135,79,56,350.6,135,299.2,93.4,54.6,38.7,350.6,93.4,207
2023-08-02T20:00,13.5,90,11.9,0,33,42,17,25,149.3,42,117.4,10.9,4.4,6.5,50.7,8.5,30.5
2023-08-02T21:00,11.7,95,10.9,0,27,1,0,1,0,1,5.3,0,0,0,0,0,0
2023-08-02T22:00,13.4,89,11.6,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02T23:00,12.1,93,10.9,0,45,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T00:00,12.1,93,11,0.1,94,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T01:00,12,94,11.1,0.1,30,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T02:00,11.9,93,10.8,0.1,89,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T03:00,12,91,10.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T04:00,12.1,88,10.3,0.1,62,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T05:00,12.1,88,10.3,0.3,80,6,1,5,14,6,36,15.5,2.6,12.9,29.6,5.9,92.8
2023-08-03T06:00,12.6,88,10.7,0.3,81,66,24,42,173,66,182.3,99.1,36,63.1,174.8,98,273.7
2023-08-03T07:00,13.4,89,11.7,0.1,100,139,68,71,246.6,139,366.2,174,85.1,88.9,246.6,174,458.5
2023-08-03T08:00,14.8,80,11.5,0.2,100,244,121,123,293.4,244,547.8,282.7,140.2,142.5,293.4,282.7,634.7
2023-08-03T09:00,15.5,80,12,0,99,197,31,166,57.6,197,714.6,217.9,34.3,183.6,57.6,217.9,790.3
2023-08-03T10:00,16.6,74,11.9,0,100,373,149,224,231.4,373,855.3,398.8,159.3,239.5,231.4,398.8,914.5
2023-08-03T11:00,17.1,71,11.7,0,100,345,80,265,110.7,345,960.3,358.9,83.2,275.7,110.7,358.9,999.1
2023-08-03T12:00,17.7,69,11.9,0,65,358,104,254,135.1,358,1022.4,363.5,105.6,257.9,135.1,363.5,1038
2023-08-03T13:00,18.8,65,12.1,0.1,100,582,342,240,437.9,582,1037.4,577.2,339.2,238,437.9,577.2,1028.8
2023-08-03T14:00,18.5,65,11.7,0,98,540,330,210,436.5,540,1004.1,522.7,319.4,203.3,436.5,522.7,971.9
2023-08-03T15:00,19.3,62,11.9,0.1,100,497,284,213,407.9,497,924.9,468.2,267.5,200.6,407.9,468.2,871.3
2023-08-03T16:00,19.4,60,11.3,0,100,428,217,211,358,428,805.2,390,197.8,192.3,358,390,733.8
2023-08-03T17:00,15.7,87,13.6,3.5,100,208,77,131,156.6,208,653,181.1,67.1,114.1,156.6,181.1,568.7
2023-08-03T18:00,16,84,13.3,0.1,98,180,69,111,191.5,180,478.7,145.6,55.8,89.8,191.5,145.6,387.3
2023-08-03T19:00,15,91,13.5,1.6,100,100,39,61,176,100,294.3,68.6,26.8,41.8,176,68.6,201.9
2023-08-03T20:00,14.4,91,13,3.9,100,31,9,22,80.4,31,112.2,7,2,4.9,23.2,5.2,25.2
2023-08-03T21:00,14.4,88,12.4,0.6,100,0,0,0,0,0,2.7,0,0,0,0,0,0
2023-08-03T22:00,14.5,85,11.9,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03T23:00,13.9,85,11.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T00:00,13.5,86,11.2,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T01:00,13.7,85,11.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T02:00,13.4,86,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T03:00,13.2,85,10.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T04:00,13,85,10.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T05:00,12.4,86,10.2,0,100,4,1,3,14.4,4,33.7,10.5,2.6,7.8,30,3.8,88
2023-08-04T06:00,12.4,86,10.2,0,54,34,3,31,21.9,34,177.6,51.5,4.5,47,22.4,50.3,269.2
2023-08-04T07:00,12.8,83,9.9,0,25,154,61,93,224,154,361.8,193.4,76.6,116.8,224,193.4,454.3
2023-08-04T08:00,13.5,74,9.1,0,17,344,242,102,591.3,344,543.7,399.1,280.8,118.3,591.3,399.1,630.8
2023-08-04T09:00,14.2,69,8.7,0,29,506,410,96,766.4,506,710.8,559.9,453.7,106.2,766.4,559.9,786.6
2023-08-04T10:00,14.8,65,8.3,0,83,544,399,145,622.4,544,851.7,581.9,426.8,155.1,622.4,581.9,911
2023-08-04T11:00,15.2,61,7.7,0,88,473,230,243,319.4,473,956.8,492.2,239.3,252.8,319.4,492.2,995.6
2023-08-04T12:00,15.2,66,8.9,0,100,486,181,305,236,486,1019,493.4,183.8,309.7,236,493.4,1034.5
2023-08-04T13:00,15.9,63,8.9,0,100,537,243,294,312.3,537,1033.9,532.5,241,291.5,312.3,532.5,1025.2
2023-08-04T14:00,16.5,61,8.8,0,87,576,342,234,454.2,576,1000.5,557.4,331,226.4,454.2,557.4,968.2
2023-08-04T15:00,16.8,56,8,0,34,451,203,248,292.8,451,921.1,424.7,191.2,233.5,292.8,424.7,867.3
2023-08-04T16:00,17.2,54,7.8,0,21,469,302,167,500.9,469,801.1,427.1,275,152.1,500.9,427.1,729.5
2023-08-04T17:00,17,52,7,0,34,350,210,140,430.2,350,648.6,304.4,182.7,121.8,430.2,304.4,564.1
2023-08-04T18:00,16.6,57,7.9,0,46,220,115,105,322.3,220,474,177.5,92.8,84.7,322.3,177.5,382.4
2023-08-04T19:00,15.7,67,9.6,0,35,142,83,59,381.3,142,289.3,96.6,56.4,40.1,381.3,96.6,196.7
2023-08-04T20:00,14.3,68,8.5,0,52,38,8,30,72.7,38,106.9,7,1.5,5.5,16.9,5.1,19.7
2023-08-04T21:00,12.9,77,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T22:00,12.2,81,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04T23:00,11.9,83,9.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T00:00,12.3,81,9.1,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T01:00,12,83,9.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T02:00,11.8,86,9.4,0.1,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T03:00,11.2,90,9.7,0.1,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T04:00,11,92,9.7,0.2,98,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T05:00,12,85,9.5,0.1,94,3,0,3,0,3,31.3,8,0,8,0,2.8,83.1
2023-08-05T06:00,12,91,10.6,0.2,100,32,1,31,7.4,32,172.9,49,1.5,47.4,7.7,47.1,264.6
2023-08-05T07:00,12.4,89,10.6,0.2,100,108,12,96,44.6,108,357.4,136,15.1,120.9,44.6,136,450
2023-08-05T08:00,13.1,88,11.1,0.1,100,216,48,168,118.2,216,539.6,250.9,55.8,195.2,118.2,250.9,626.8
2023-08-05T09:00,13.9,82,10.9,0.1,100,239,25,214,47,239,706.9,264.7,27.7,237,47,264.7,782.8
2023-08-05T10:00,12.8,85,10.4,0.6,100,207,11,196,17.2,207,848,221.5,11.8,209.7,17.2,221.5,907.4
2023-08-05T11:00,12.7,85,10.3,1.8,100,170,0,170,0,170,953.3,176.9,0,176.9,0,176.9,992.1
2023-08-05T12:00,12.5,89,10.8,1.1,100,219,21,198,27.5,219,1015.4,222.4,21.3,201,27.5,222.4,1031
2023-08-05T13:00,13.1,89,11.3,0.2,100,399,94,305,121.3,399,1030.3,395.6,93.2,302.4,121.3,395.6,1021.6
2023-08-05T14:00,14.1,81,11,0.1,100,389,71,318,94.7,389,996.8,376.4,68.7,307.7,94.7,376.4,964.4
2023-08-05T15:00,13.2,81,10,2.6,100,237,11,226,15.9,237,917.2,223.1,10.4,212.7,15.9,223.1,863.3
2023-08-05T16:00,12.6,86,10.3,0.1,100,210,28,182,46.7,210,796.9,191.1,25.5,165.6,46.7,191.1,725.2
2023-08-05T17:00,12.8,84,10.2,0,100,114,2,112,4.1,114,644.1,99,1.7,97.3,4.1,99,559.5
2023-08-05T18:00,12.6,85,10.1,0.2,98,145,14,131,39.7,145,469.2,116.6,11.3,105.4,39.7,116.6,377.4
2023-08-05T19:00,12.4,84,9.7,0.1,84,57,0,57,0,57,284.1,38.4,0,38.4,0,38.4,191.4
2023-08-05T20:00,11.7,91,10.2,0.1,75,23,0,23,0,23,101.4,3.2,0,3.2,0,2.3,14.1
2023-08-05T21:00,10.3,94,9.3,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T22:00,11.1,91,9.6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05T23:00,10.5,94,9.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T00:00,11.1,90,9.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T01:00,10.8,88,8.9,0,93,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T02:00,10.5,91,9.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T03:00,10,93,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T04:00,9.3,94,8.4,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T05:00,9.3,93,8.3,0,35,5,0,5,0,5,28.9,13.5,0,13.5,0,4.5,78.2
2023-08-06T06:00,10.9,90,9.4,0,52,61,13,48,97.3,61,168.1,94.3,20.1,74.2,102.8,89.3,260
2023-08-06T07:00,11.9,87,9.8,0,43,152,59,93,222.2,152,353,192,74.5,117.4,222.2,192,445.8
2023-08-06T08:00,12.8,81,9.6,0,67,293,176,117,437,293,535.4,340.8,204.7,136.1,437,340.8,622.8
2023-08-06T09:00,13.3,78,9.6,0.1,62,385,240,145,453.8,385,703,426.6,265.9,160.7,453.8,426.6,779
2023-08-06T10:00,13.9,74,9.3,0.1,70,508,379,129,596.7,508,844.3,543.8,405.7,138.1,596.7,543.8,903.7
2023-08-06T11:00,14.4,70,8.9,0.1,47,561,404,157,565.5,561,949.7,583.9,420.5,163.4,565.5,583.9,988.5
2023-08-06T12:00,15.7,67,9.6,0,27,569,381,188,500.6,569,1011.8,577.8,386.9,190.9,500.6,577.8,1027.4
2023-08-06T13:00,15.6,70,10.1,0,51,526,306,220,396.2,526,1026.6,521.5,303.4,218.1,396.2,521.5,1017.9
2023-08-06T14:00,15.5,71,10.3,0.4,67,626,486,140,650.7,626,993,605.5,470.1,135.4,650.7,605.5,960.5
2023-08-06T15:00,15.3,73,10.5,0.2,34,519,351,168,511,519,913.2,488.3,330.2,158.1,511,488.3,859.2
2023-08-06T16:00,15.2,72,10.3,0.3,37,437,302,135,506.5,437,792.6,397.4,274.6,122.8,506.5,397.4,720.8
2023-08-06T17:00,15.1,73,10.2,0,69,361,255,106,530.1,361,639.5,313.1,221.2,91.9,530.1,313.1,554.7
2023-08-06T18:00,14.6,75,10.3,0.1,39,207,104,103,297.8,207,464.3,166,83.4,82.6,297.8,166,372.3
2023-08-06T19:00,14.1,81,10.9,0,13,140,87,53,414.8,140,278.9,93.4,58,35.4,414.8,93.4,186
2023-08-06T20:00,11.6,92,10.4,0,16,36,16,20,150.9,36,95.9,3.2,1.4,1.8,16.2,2.2,8.4
2023-08-06T21:00,12.9,84,10.3,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T22:00,10.5,92,9.3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06T23:00,9.7,93,8.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T00:00,10,93,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T01:00,10.3,93,9.2,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T02:00,10.3,93,9.2,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T03:00,10.6,92,9.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T04:00,10.6,92,9.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T05:00,10.8,92,9.5,0,5,5,1,4,15.7,5,26.4,13.8,2.8,11.1,31.8,4.3,73.2
2023-08-07T06:00,11.7,90,10.2,0,14,72,37,35,280.5,72,163.3,112.6,57.9,54.7,301.3,104.8,255.3
2023-08-07T07:00,12.6,86,10.4,0,34,185,111,74,423.6,185,348.5,234.3,140.6,93.7,423.6,234.3,441.4
2023-08-07T08:00,13.5,80,10.1,0,58,284,179,105,448.1,284,531.2,330.8,208.5,122.3,448.1,330.8,618.7
2023-08-07T09:00,14.6,72,9.6,0.1,19,439,335,104,637.2,439,699,486.8,371.5,115.3,637.2,486.8,775.1
2023-08-07T10:00,15.7,65,9.1,0,21,559,446,113,705.6,559,840.5,598.6,477.6,121,705.6,598.6,900
2023-08-07T11:00,16.3,61,8.7,0.1,48,601,478,123,671.9,601,946,625.7,497.6,128.1,671.9,625.7,984.8
2023-08-07T12:00,16.9,56,8.2,0.2,61,655,501,154,660.8,655,1008.2,665.1,508.7,156.4,660.8,665.1,1023.7
2023-08-07T13:00,17,56,8.1,0.1,62,606,460,146,598,606,1022.9,600.8,456,144.7,598,600.8,1014.1
2023-08-07T14:00,16.8,58,8.6,0,64,504,314,190,422.2,504,989.1,487.4,303.7,183.7,422.2,487.4,956.5
2023-08-07T15:00,16.8,59,8.7,0,70,485,236,249,345.2,485,909,456.1,221.9,234.2,345.2,456.1,854.9
2023-08-07T16:00,16.4,60,8.7,0.1,100,371,143,228,241.3,371,788.2,337.1,129.9,207.2,241.3,337.1,716.2
2023-08-07T17:00,15.5,65,8.9,0,58,238,45,193,94.3,238,634.8,206.2,39,167.2,94.3,206.2,549.8
2023-08-07T18:00,15.2,67,9,0,50,232,127,105,367.8,232,459.2,185.5,101.5,83.9,367.8,185.5,367.1
2023-08-07T19:00,14.4,71,9.2,0,20,124,70,54,340.4,124,273.5,81.8,46.2,35.6,340.4,81.8,180.4
2023-08-07T20:00,13.5,74,8.9,0,16,30,13,17,125.1,30,90.1,0.9,0.4,0.5,4.3,0.6,2.6
2023-08-07T21:00,12.9,76,8.7,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T22:00,12.3,79,8.7,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07T23:00,11.8,82,8.8,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T00:00,11.7,82,8.8,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T01:00,11.3,85,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T02:00,10.9,88,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T03:00,10.5,90,8.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T04:00,10.2,90,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T05:00,10.1,89,8.4,0,0,4,1,3,16.2,4,24,11.4,2.8,8.5,32.6,3.3,68.1
2023-08-08T06:00,10.9,86,8.6,0,0,75,44,31,338.2,75,158.4,118.7,69.6,49,369.5,108.6,250.6
2023-08-08T07:00,12,81,8.7,0,1,205,152,53,587.9,205,343.9,260.5,193.1,67.3,587.9,260.5,437
2023-08-08T08:00,13.2,73,8.4,0,25,350,280,70,706.8,350,526.9,408.2,326.6,81.6,706.8,408.2,614.5
2023-08-08T09:00,14.1,68,8.2,0,50,415,288,127,551.2,415,695,460.5,319.6,140.9,551.2,460.5,771.2
2023-08-08T10:00,14.7,63,7.8,0,52,415,210,205,333.9,415,836.6,444.5,224.9,219.6,333.9,444.5,896.2
2023-08-08T11:00,15.7,57,7.2,0,100,511,276,235,389.7,511,942.2,532.1,287.4,244.7,389.7,532.1,981
2023-08-08T12:00,16.6,55,7.5,0,62,508,258,250,341.7,508,1004.4,515.9,262,253.9,341.7,515.9,1019.9
2023-08-08T13:00,16.8,53,7.1,0,20,579,354,225,462.1,579,1019,574,350.9,223,462.1,574,1010.1
2023-08-08T14:00,17.1,51,7,0,30,575,369,206,498.3,575,985.1,555.9,356.8,199.2,498.3,555.9,952.4
2023-08-08T15:00,17.3,50,6.8,0,34,518,329,189,483.7,518,904.8,486.9,309.3,177.7,483.7,486.9,850.5
2023-08-08T16:00,17.3,49,6.4,0,30,432,297,135,504.2,432,783.7,392.2,269.7,122.6,504.2,392.2,711.5
2023-08-08T17:00,16.9,48,6,0,36,361,242,119,511.1,361,629.9,312.2,209.3,102.9,511.1,312.2,544.8
2023-08-08T18:00,16.4,52,6.6,0,32,248,168,80,492.3,248,454,197.6,133.8,63.7,492.3,197.6,361.7
2023-08-08T19:00,15.3,56,6.6,0,1,125,75,50,372.4,125,267.9,81.5,48.9,32.6,372.4,81.5,174.7
2023-08-08T20:00,14,58,5.9,0,18,35,18,17,176.9,35,84.3,0,0,0,0,0,0
2023-08-08T21:00,13.1,64,6.4,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T22:00,12.3,72,7.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08T23:00,11.5,76,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T00:00,11.1,80,7.7,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T01:00,10.8,82,7.8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T02:00,10.5,83,7.8,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T03:00,10.3,85,7.9,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T04:00,10.2,86,7.9,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T05:00,10.2,86,8,0,3,4,1,3,16.7,4,21.4,11.7,2.9,8.8,33.7,3.2,62.9
2023-08-09T06:00,11.1,83,8.4,0,53,70,39,31,304,70,153.4,112.2,62.5,49.7,338.3,100.8,245.7
2023-08-09T07:00,12.2,81,9,0,56,122,43,79,168.7,122,339.2,155.5,54.8,100.7,168.7,155.5,432.5
2023-08-09T08:00,13.1,75,8.8,0,55,162,46,116,117.1,162,522.5,189.2,53.7,135.5,117.1,189.2,610.3
2023-08-09T09:00,14.2,71,9,0,45,321,112,209,215.7,321,690.9,356.4,124.4,232.1,215.7,356.4,767.2
2023-08-09T10:00,15.6,66,9.2,0,48,554,403,151,644,554,832.7,593.7,431.9,161.8,644,593.7,892.3
2023-08-09T11:00,16.4,62,9,0,62,586,387,199,548.8,586,938.3,610.3,403,207.2,548.8,610.3,977.2
2023-08-09T12:00,17.2,62,9.8,0,65,595,322,273,428.2,595,1000.5,604.2,327,277.2,428.2,604.2,1016
2023-08-09T13:00,17.4,62,10,0,61,345,62,283,81.3,345,1015.1,342,61.5,280.5,81.3,342,1006.1
2023-08-09T14:00,17.9,62,10.5,0,100,321,57,264,77.3,321,980.9,310.3,55.1,255.2,77.3,310.3,948.1
2023-08-09T15:00,17.8,66,11.4,0,96,227,38,189,56.2,227,900.4,213.3,35.7,177.6,56.2,213.3,846
2023-08-09T16:00,18.4,67,12.2,0,100,286,65,221,111,286,779,259.5,59,200.5,111,259.5,706.7
2023-08-09T17:00,18.4,71,13,0,96,222,41,181,87.3,222,624.9,191.7,35.4,156.3,87.3,191.7,539.6
2023-08-09T18:00,18.2,74,13.5,0,92,143,29,114,86,143,448.6,113.5,23,90.5,86,113.5,356.2
2023-08-09T19:00,17.8,79,14.1,0,90,51,4,47,20.3,51,262.2,32.8,2.6,30.3,20.3,32.8,168.9
2023-08-09T20:00,16.9,84,14.1,0,90,16,3,13,30.1,16,78.3,0,0,0,0,0,0
2023-08-09T21:00,16.6,85,14.2,0,91,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T22:00,16.6,87,14.4,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09T23:00,16.7,88,14.7,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T00:00,16.8,88,14.7,0,33,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T01:00,16.6,90,15,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T02:00,16.9,90,15.3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T03:00,16.9,91,15.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T04:00,16.9,92,15.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T05:00,16.5,94,15.5,0,61,1,0,1,0,1,18.9,3.1,0,3.1,0,0.7,57.7
2023-08-10T06:00,16.7,94,15.7,0,32,47,16,31,126.5,47,148.3,76.3,26,50.3,143.6,67.2,240.9
2023-08-10T07:00,18,90,16.4,0,90,144,67,77,266.6,144,334.5,184.2,85.7,98.5,266.6,184.2,427.9
2023-08-10T08:00,19.1,88,17.2,0,87,212,91,121,233.8,212,518.1,248,106.4,141.5,233.8,248,606
2023-08-10T09:00,19.8,89,18,0,27,275,120,155,232.6,275,686.7,305.6,133.3,172.2,232.6,305.6,763.1
2023-08-10T10:00,20.2,92,18.8,0.2,71,406,188,218,302,406,828.6,435.2,201.5,233.7,302,435.2,888.3
2023-08-10T11:00,20.6,91,19.1,0.5,38,441,222,219,316.2,441,934.4,459.4,231.2,228.1,316.2,459.4,973.3
2023-08-10T12:00,20.9,89,19,0.5,55,609,459,150,613.1,609,996.6,618.4,466.1,152.3,613.1,618.4,1012
2023-08-10T13:00,21.1,91,19.7,0.4,75,417,181,236,238.3,417,1011,413.3,179.4,233.9,238.3,413.3,1002
2023-08-10T14:00,21.8,89,19.9,0.3,75,414,152,262,207.2,414,976.7,400,146.9,253.2,207.2,400,943.8
2023-08-10T15:00,21.9,96,21.3,0.1,88,351,131,220,194.6,351,895.9,329.6,123,206.6,194.6,329.6,841.4
2023-08-10T16:00,22.2,100,22.2,0.4,63,371,177,194,304.3,371,774.2,336.3,160.4,175.8,304.3,336.3,701.7
2023-08-10T17:00,22.4,97,21.9,0.2,41,288,155,133,332.9,288,619.7,248.3,133.6,114.7,332.9,248.3,534.3
2023-08-10T18:00,22.5,94,21.5,0,22,227,147,80,441.6,227,443.1,179.5,116.3,63.3,441.6,179.5,350.5
2023-08-10T19:00,21.9,93,20.7,0,20,126,80,46,415.5,126,256.3,80.1,50.8,29.2,415.5,80.1,162.9
2023-08-10T20:00,19.7,92,18.3,0,44,27,13,14,133.6,27,72.1,0,0,0,0,0,0
2023-08-10T21:00,19.1,90,17.5,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T22:00,18.9,89,17.1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10T23:00,18.1,92,16.7,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T00:00,18.6,89,16.8,1,36,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T01:00,19.2,83,16.3,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T02:00,18.9,84,16.1,0.3,53,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T03:00,18.3,86,15.9,0.4,40,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T04:00,16.7,92,15.3,2.1,97,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11T05:00,18.2,86,15.8,0,91,1,0,1,0,1,16.2,3.2,0,3.2,0,0.7,52.4
2023-08-11T06:00,18.2,86,15.9,0,88,17,0,17,0,17,143.2,28,0,28,0,24.2,235.9
2023-08-11T07:00,18.1,86,15.7,0.1,94,97,36,61,145.4,97,329.7,124.5,46.2,78.3,145.4,124.5,423.2
2023-08-11T08:00,17.8,83,14.9,0.1,17,186,76,110,197,186,513.6,217.9,89,128.9,197,217.9,601.6
2023-08-11T09:00,18.8,74,14.1,0,8,425,326,99,636.1,425,682.4,472.6,362.5,110.1,636.1,472.6,758.9
2023-08-11T10:00,19.9,64,12.8,0,13,589,496,93,800.9,589,824.5,631.7,531.9,99.7,800.9,631.7,884.3
2023-08-11T11:00,20.5,58,11.9,0.1,24,640,534,106,764.3,640,930.3,666.8,556.3,110.4,764.3,666.8,969.2
2023-08-11T12:00,20.9,54,11.2,0.2,14,637,506,131,678.8,637,992.5,646.9,513.9,133,678.8,646.9,1007.9
2023-08-11T13:00,20.8,53,11,0,7,674,536,138,708.8,674,1006.8,667.9,531.1,136.8,708.8,667.9,997.7
2023-08-11T14:00,21,53,11.1,0,12,652,520,132,712.1,652,972.3,629.9,502.3,127.5,712.1,629.9,939.3
